,yoji,kanji,parts,yomi
13992,貧者一灯,貧,11,ひんじゃのいっとう
13993,貧者一灯,者,8,ひんじゃのいっとう
13994,貧者一灯,一,1,ひんじゃのいっとう
13995,貧者一灯,灯,6,ひんじゃのいっとう
13996,牝鶏之晨,牝,6,ひんけいのしん
13997,牝鶏之晨,鶏,19,ひんけいのしん
13998,牝鶏之晨,之,3,ひんけいのしん
13999,牝鶏之晨,晨,11,ひんけいのしん
14000,飛竜乗雲,飛,9,ひりょうじょううん
14001,飛竜乗雲,竜,10,ひりょうじょううん
14002,飛竜乗雲,乗,9,ひりょうじょううん
14003,飛竜乗雲,雲,12,ひりょうじょううん
14004,皮裏陽秋,皮,5,ひりのようしゅう
14005,皮裏陽秋,裏,13,ひりのようしゅう
14006,皮裏陽秋,陽,12,ひりのようしゅう
14007,皮裏陽秋,秋,9,ひりのようしゅう
14008,摽末之功,摽,14,ひょうまつのこう
14009,摽末之功,末,5,ひょうまつのこう
14010,摽末之功,之,3,ひょうまつのこう
14011,摽末之功,功,5,ひょうまつのこう
14012,百挙百捷,百,6,ひゃっきょひゃくしょう
14013,百挙百捷,挙,10,ひゃっきょひゃくしょう
14014,百挙百捷,百,6,ひゃっきょひゃくしょう
14015,百挙百捷,捷,11,ひゃっきょひゃくしょう
14016,飛揚跋扈,飛,9,ひようばっこ
14017,飛揚跋扈,揚,12,ひようばっこ
14018,飛揚跋扈,跋,12,ひようばっこ
14019,飛揚跋扈,扈,11,ひようばっこ
14020,病入膏肓,病,10,びょうにゅうこうこう
14021,病入膏肓,入,2,びょうにゅうこうこう
14022,病入膏肓,膏,14,びょうにゅうこうこう
14023,病入膏肓,肓,7,びょうにゅうこうこう
14024,漂蕩奔逸,漂,14,ひょうとうほんいつ
14025,漂蕩奔逸,蕩,15,ひょうとうほんいつ
14026,漂蕩奔逸,奔,8,ひょうとうほんいつ
14027,漂蕩奔逸,逸,11,ひょうとうほんいつ
14028,廟堂之器,廟,15,びょうどうのき
14029,廟堂之器,堂,11,びょうどうのき
14030,廟堂之器,之,3,びょうどうのき
14031,廟堂之器,器,15,びょうどうのき
14032,氷炭相愛,氷,5,ひょうたんそうあい
14033,氷炭相愛,炭,9,ひょうたんそうあい
14034,氷炭相愛,相,9,ひょうたんそうあい
14035,氷炭相愛,愛,13,ひょうたんそうあい
14036,豹死留皮,豹,10,ひょうしりゅうひ
14037,豹死留皮,死,6,ひょうしりゅうひ
14038,豹死留皮,留,10,ひょうしりゅうひ
14039,豹死留皮,皮,5,ひょうしりゅうひ
14040,氷消瓦解,氷,5,ひょうしょうがかい
14041,氷消瓦解,消,10,ひょうしょうがかい
14042,氷消瓦解,瓦,5,ひょうしょうがかい
14043,氷消瓦解,解,13,ひょうしょうがかい
14044,剽疾軽悍,剽,13,ひょうしつけいかん
14045,剽疾軽悍,疾,10,ひょうしつけいかん
14046,剽疾軽悍,軽,12,ひょうしつけいかん
14047,剽疾軽悍,悍,10,ひょうしつけいかん
14048,氷姿雪魄,氷,5,ひょうしせっぱく
14049,氷姿雪魄,姿,9,ひょうしせっぱく
14050,氷姿雪魄,雪,11,ひょうしせっぱく
14051,氷姿雪魄,魄,15,ひょうしせっぱく
14052,百家争鳴,百,6,ひゃっかそうめい
14053,百家争鳴,家,10,ひゃっかそうめい
14054,百家争鳴,争,6,ひゃっかそうめい
14055,百家争鳴,鳴,14,ひゃっかそうめい
14056,飄忽震蕩,飄,20,ひょうこつしんとう
14057,飄忽震蕩,忽,8,ひょうこつしんとう
14058,飄忽震蕩,震,15,ひょうこつしんとう
14059,飄忽震蕩,蕩,15,ひょうこつしんとう
14060,氷肌玉骨,氷,5,ひょうきぎょっこつ
14061,氷肌玉骨,肌,6,ひょうきぎょっこつ
14062,氷肌玉骨,玉,5,ひょうきぎょっこつ
14063,氷肌玉骨,骨,10,ひょうきぎょっこつ
14064,氷甌雪椀,氷,5,ひょうおうせつわん
14065,氷甌雪椀,甌,16,ひょうおうせつわん
14066,氷甌雪椀,雪,11,ひょうおうせつわん
14067,氷甌雪椀,椀,12,ひょうおうせつわん
14068,謬悠之説,謬,18,びゅうゆうのせつ
14069,謬悠之説,悠,11,びゅうゆうのせつ
14070,謬悠之説,之,3,びゅうゆうのせつ
14071,謬悠之説,説,14,びゅうゆうのせつ
14072,百歩穿楊,百,6,ひゃっぽせんよう
14073,百歩穿楊,歩,8,ひゃっぽせんよう
14074,百歩穿楊,穿,9,ひゃっぽせんよう
14075,百歩穿楊,楊,13,ひゃっぽせんよう
14076,百古不磨,百,6,ひゃっこふま
14077,百古不磨,古,5,ひゃっこふま
14078,百古不磨,不,4,ひゃっこふま
14079,百古不磨,磨,16,ひゃっこふま
14080,百孔千瘡,百,6,ひゃっこうせんそう
14081,百孔千瘡,孔,4,ひゃっこうせんそう
14082,百孔千瘡,千,3,ひゃっこうせんそう
14083,百孔千瘡,瘡,15,ひゃっこうせんそう
14084,百下百全,百,6,ひゃっかひゃくぜん
14085,百下百全,下,3,ひゃっかひゃくぜん
14086,百下百全,百,6,ひゃっかひゃくぜん
14087,百下百全,全,6,ひゃっかひゃくぜん
14088,百花斉放,百,6,ひゃっかせいほう
14089,百花斉放,花,7,ひゃっかせいほう
14090,百花斉放,斉,8,ひゃっかせいほう
14091,百花斉放,放,8,ひゃっかせいほう
14092,百伶百利,百,6,ひゃくれいひゃくり
14093,百伶百利,伶,7,ひゃくれいひゃくり
14094,百伶百利,百,6,ひゃくれいひゃくり
14095,百伶百利,利,7,ひゃくれいひゃくり
14096,百里之命,百,6,ひゃくりのめい
14097,百里之命,里,7,ひゃくりのめい
14098,百里之命,之,3,ひゃくりのめい
14099,百里之命,命,8,ひゃくりのめい
14100,百様玲瓏,百,6,ひゃくようれいろう
14101,百様玲瓏,様,14,ひゃくようれいろう
14102,百様玲瓏,玲,9,ひゃくようれいろう
14103,百様玲瓏,瓏,20,ひゃくようれいろう
14104,百味飲食,百,6,ひゃくみのおんじき
14105,百味飲食,味,8,ひゃくみのおんじき
14106,百味飲食,飲,12,ひゃくみのおんじき
14107,百味飲食,食,9,ひゃくみのおんじき
14108,百福荘厳,百,6,ひゃくふくしょうごん
14109,百福荘厳,福,13,ひゃくふくしょうごん
14110,百福荘厳,荘,9,ひゃくふくしょうごん
14111,百福荘厳,厳,17,ひゃくふくしょうごん
14112,百八煩悩,百,6,ひゃくはちぼんのう
14113,百八煩悩,八,2,ひゃくはちぼんのう
14114,百八煩悩,煩,13,ひゃくはちぼんのう
14115,百八煩悩,悩,10,ひゃくはちぼんのう
14116,百年之柄,百,6,ひゃくねんのへい
14117,百年之柄,年,6,ひゃくねんのへい
14118,百年之柄,之,3,ひゃくねんのへい
14119,百年之柄,柄,9,ひゃくねんのへい
14120,百年之業,百,6,ひゃくねんのぎょう
14121,百年之業,年,6,ひゃくねんのぎょう
14122,百年之業,之,3,ひゃくねんのぎょう
14123,百年之業,業,13,ひゃくねんのぎょう
14124,百二山河,百,6,ひゃくにのさんが
14125,百二山河,二,2,ひゃくにのさんが
14126,百二山河,山,3,ひゃくにのさんが
14127,百二山河,河,8,ひゃくにのさんが
14128,百鍛千練,百,6,ひゃくたんせんれん
14129,百鍛千練,鍛,17,ひゃくたんせんれん
14130,百鍛千練,千,3,ひゃくたんせんれん
14131,百鍛千練,練,14,ひゃくたんせんれん
14132,百代過客,百,6,ひゃくだいのかかく
14133,百代過客,代,5,ひゃくだいのかかく
14134,百代過客,過,12,ひゃくだいのかかく
14135,百代過客,客,9,ひゃくだいのかかく
14136,百戦百勝,百,6,ひゃくせんひゃくしょう
14137,百戦百勝,戦,13,ひゃくせんひゃくしょう
14138,百戦百勝,百,6,ひゃくせんひゃくしょう
14139,百戦百勝,勝,12,ひゃくせんひゃくしょう
14140,百川帰海,百,6,ひゃくせんきかい
14141,百川帰海,川,3,ひゃくせんきかい
14142,百川帰海,帰,10,ひゃくせんきかい
14143,百川帰海,海,9,ひゃくせんきかい
14144,百世不磨,百,6,ひゃくせいふま
14145,百世不磨,世,5,ひゃくせいふま
14146,百世不磨,不,4,ひゃくせいふま
14147,百世不磨,磨,16,ひゃくせいふま
14148,百世之利,百,6,ひゃくせいのり
14149,百世之利,世,5,ひゃくせいのり
14150,百世之利,之,3,ひゃくせいのり
14151,百世之利,利,7,ひゃくせいのり
14152,百世之師,百,6,ひゃくせいのし
14153,百世之師,世,5,ひゃくせいのし
14154,百世之師,之,3,ひゃくせいのし
14155,百世之師,師,10,ひゃくせいのし
14156,百縦千随,百,6,ひゃくしょうせんずい
14157,百縦千随,縦,16,ひゃくしょうせんずい
14158,百縦千随,千,3,ひゃくしょうせんずい
14159,百縦千随,随,12,ひゃくしょうせんずい
14160,百姓一揆,百,6,ひゃくしょういっき
14161,百姓一揆,姓,8,ひゃくしょういっき
14162,百姓一揆,一,1,ひゃくしょういっき
14163,百姓一揆,揆,12,ひゃくしょういっき
14164,百舎重趼,百,6,ひゃくしゃちょうけん
14165,百舎重趼,舎,8,ひゃくしゃちょうけん
14166,百舎重趼,重,9,ひゃくしゃちょうけん
14167,百舎重趼,趼,13,ひゃくしゃちょうけん
14168,百載無窮,百,6,ひゃくさいむきゅう
14169,百載無窮,載,13,ひゃくさいむきゅう
14170,百載無窮,無,12,ひゃくさいむきゅう
14171,百載無窮,窮,15,ひゃくさいむきゅう
14172,百依百順,百,6,ひゃくいひゃくじゅん
14173,百依百順,依,8,ひゃくいひゃくじゅん
14174,百依百順,百,6,ひゃくいひゃくじゅん
14175,百依百順,順,12,ひゃくいひゃくじゅん
14176,眉目清秀,眉,9,びもくせいしゅう
14177,眉目清秀,目,5,びもくせいしゅう
14178,眉目清秀,清,11,びもくせいしゅう
14179,眉目清秀,秀,7,びもくせいしゅう
14180,皮膚之見,皮,5,ひふのけん
14181,皮膚之見,膚,15,ひふのけん
14182,皮膚之見,之,3,ひふのけん
14183,皮膚之見,見,7,ひふのけん
14184,微妙玄通,微,13,びみょうげんつう
14185,微妙玄通,妙,7,びみょうげんつう
14186,微妙玄通,玄,5,びみょうげんつう
14187,微妙玄通,通,10,びみょうげんつう
14188,被髪佯狂,被,10,ひはつようきょう
14189,被髪佯狂,髪,14,ひはつようきょう
14190,被髪佯狂,佯,8,ひはつようきょう
14191,被髪佯狂,狂,7,ひはつようきょう
14192,被髪文身,被,10,ひはつぶんしん
14193,被髪文身,髪,14,ひはつぶんしん
14194,被髪文身,文,4,ひはつぶんしん
14195,被髪文身,身,7,ひはつぶんしん
14196,被髪左衽,被,10,ひはつさじん
14197,被髪左衽,髪,14,ひはつさじん
14198,被髪左衽,左,5,ひはつさじん
14199,被髪左衽,衽,9,ひはつさじん
14200,被髪纓冠,被,10,ひはつえいかん
14201,被髪纓冠,髪,14,ひはつえいかん
14202,被髪纓冠,纓,23,ひはつえいかん
14203,被髪纓冠,冠,9,ひはつえいかん
14204,肥馬軽裘,肥,8,ひばけいきゅう
14205,肥馬軽裘,馬,10,ひばけいきゅう
14206,肥馬軽裘,軽,12,ひばけいきゅう
14207,肥馬軽裘,裘,13,ひばけいきゅう
14208,髀肉之嘆,髀,18,ひにくのたん
14209,髀肉之嘆,肉,6,ひにくのたん
14210,髀肉之嘆,之,3,ひにくのたん
14211,髀肉之嘆,嘆,13,ひにくのたん
14212,肥肉厚酒,肥,8,ひにくこうしゅ
14213,肥肉厚酒,肉,6,ひにくこうしゅ
14214,肥肉厚酒,厚,9,ひにくこうしゅ
14215,肥肉厚酒,酒,10,ひにくこうしゅ
14216,篳路藍縷,篳,17,ひつろらんる
14217,篳路藍縷,路,13,ひつろらんる
14218,篳路藍縷,藍,18,ひつろらんる
14219,篳路藍縷,縷,17,ひつろらんる
14220,筆力扛鼎,筆,12,ひつりょくこうてい
14221,筆力扛鼎,力,2,ひつりょくこうてい
14222,筆力扛鼎,扛,6,ひつりょくこうてい
14223,筆力扛鼎,鼎,13,ひつりょくこうてい
14224,匹夫匹婦,匹,4,ひっぷひっぷ
14225,匹夫匹婦,夫,4,ひっぷひっぷ
14226,匹夫匹婦,匹,4,ひっぷひっぷ
14227,匹夫匹婦,婦,11,ひっぷひっぷ
14228,匹夫之勇,匹,4,ひっぷのゆう
14229,匹夫之勇,夫,4,ひっぷのゆう
14230,匹夫之勇,之,3,ひっぷのゆう
14231,匹夫之勇,勇,9,ひっぷのゆう
14232,筆削褒貶,筆,12,ひっさくほうへん
14233,筆削褒貶,削,9,ひっさくほうへん
14234,筆削褒貶,褒,15,ひっさくほうへん
14235,筆削褒貶,貶,11,ひっさくほうへん
14236,筆耕硯田,筆,12,ひっこうけんでん
14237,筆耕硯田,耕,10,ひっこうけんでん
14238,筆耕硯田,硯,12,ひっこうけんでん
14239,筆耕硯田,田,5,ひっこうけんでん
14240,尾大不掉,尾,7,びだいふとう
14241,尾大不掉,大,3,びだいふとう
14242,尾大不掉,不,4,びだいふとう
14243,尾大不掉,掉,11,びだいふとう
14244,肥大蕃息,肥,8,ひだいはんそく
14245,肥大蕃息,大,3,ひだいはんそく
14246,肥大蕃息,蕃,15,ひだいはんそく
14247,肥大蕃息,息,10,ひだいはんそく
14248,悲壮淋漓,悲,12,ひそうりんり
14249,悲壮淋漓,壮,6,ひそうりんり
14250,悲壮淋漓,淋,11,ひそうりんり
14251,悲壮淋漓,漓,14,ひそうりんり
14252,匪石之心,匪,10,ひせきのこころ
14253,匪石之心,石,5,ひせきのこころ
14254,匪石之心,之,3,ひせきのこころ
14255,匪石之心,心,4,ひせきのこころ
14256,尾生之信,尾,7,びせいのしん
14257,尾生之信,生,5,びせいのしん
14258,尾生之信,之,3,びせいのしん
14259,尾生之信,信,9,びせいのしん
14260,美人薄命,美,9,びじんはくめい
14261,美人薄命,人,2,びじんはくめい
14262,美人薄命,薄,16,びじんはくめい
14263,美人薄命,命,8,びじんはくめい
14264,飛絮漂花,飛,9,ひじょひょうか
14265,飛絮漂花,絮,12,ひじょひょうか
14266,飛絮漂花,漂,14,ひじょひょうか
14267,飛絮漂花,花,7,ひじょひょうか
14268,悲傷憔悴,悲,12,ひしょうしょうすい
14269,悲傷憔悴,傷,13,ひしょうしょうすい
14270,悲傷憔悴,憔,15,ひしょうしょうすい
14271,悲傷憔悴,悴,11,ひしょうしょうすい
14272,美須豪眉,美,9,びしゅごうび
14273,美須豪眉,須,12,びしゅごうび
14274,美須豪眉,豪,14,びしゅごうび
14275,美須豪眉,眉,9,びしゅごうび
14276,微言大義,微,13,びげんたいぎ
14277,微言大義,言,7,びげんたいぎ
14278,微言大義,大,3,びげんたいぎ
14279,微言大義,義,13,びげんたいぎ
14280,被堅執鋭,被,10,ひけんしつえい
14281,被堅執鋭,堅,12,ひけんしつえい
14282,被堅執鋭,執,11,ひけんしつえい
14283,被堅執鋭,鋭,15,ひけんしつえい
14284,匪躬之節,匪,10,ひきゅうのせつ
14285,匪躬之節,躬,10,ひきゅうのせつ
14286,匪躬之節,之,3,ひきゅうのせつ
14287,匪躬之節,節,13,ひきゅうのせつ
14288,卑躬屈節,卑,9,ひきゅうくっせつ
14289,卑躬屈節,躬,10,ひきゅうくっせつ
14290,卑躬屈節,屈,8,ひきゅうくっせつ
14291,卑躬屈節,節,13,ひきゅうくっせつ
14292,媚眼秋波,媚,12,びがんしゅうは
14293,媚眼秋波,眼,11,びがんしゅうは
14294,媚眼秋波,秋,9,びがんしゅうは
14295,媚眼秋波,波,8,びがんしゅうは
14296,眉間一尺,眉,9,びかんいっしゃく
14297,眉間一尺,間,12,びかんいっしゃく
14298,眉間一尺,一,1,びかんいっしゃく
14299,眉間一尺,尺,4,びかんいっしゃく
14300,被褐懐玉,被,10,ひかつかいぎょく
